Imagem;mse;psnr;brisque
gl-1099.jpg;443.05641174316406;21.666213349856335;15.730153723916118
gl-0388.jpg;856.1898040771484;18.80510309127851;10.482889143041092
gl-0442.jpg;874.8651542663574;18.7113924186963;17.395288098849704
gl-0983.jpg;893.0533599853516;18.622029520859076;13.20087628043504
gl-0590.jpg;768.2491455078125;19.275782749872633;17.044212305102945
gl-1209.jpg;698.6860542297363;19.687982860428153;12.6686077304673
gl-0919.jpg;983.6442909240723;18.202422852188207;30.08073153894358
gl-0424.jpg;1109.2706108093262;17.680428539930894;21.71484107725857
gl-1403.jpg;996.777717590332;18.144820398551083;7.066534349495413
gl-0168.jpg;387.7550048828125;22.2452294876277;18.62093384487318
gl-0291.jpg;1528.2681427001953;16.288808006869285;35.802346153871184
gl-0895.jpg;736.4138107299805;19.45958436185881;17.601289597296926
gl-0893.jpg;736.4751358032227;19.45922271692978;13.713162515099015
gl-0843.jpg;1379.9538497924805;16.73215798463492;41.493826915730295
gl-0019.jpg;1236.1754875183105;17.210002332777584;26.334468139570816
gl-1240.jpg;669.3239479064941;19.87443996857117;18.2369624726268
gl-0198.jpg;911.779239654541;18.531906613613863;12.001076613743152
gl-0507.jpg;1165.0425453186035;17.467385755404486;39.49721831229792
gl-0485.jpg;1087.797721862793;17.765322159157428;19.843685892668617
gl-1116.jpg;750.1063995361328;19.379574902042044;13.551328947823407
gl-0797.jpg;794.4717483520508;19.130019026888426;11.97075504423978
gl-0532.jpg;822.4982681274414;18.979453687060655;16.02387424171522
gl-0446.jpg;972.2227363586426;18.253145876187553;24.620326723363263
gl-1143.jpg;1226.317611694336;17.244773954635644;39.28718389313573
gl-0888.jpg;766.9987869262695;19.282856837919983;10.669755684940327
gl-0598.jpg;400.19772720336914;22.108057429990975;15.313922536580066
gl-1358.jpg;844.7579231262207;18.863480870811003;12.806236774084681
gl-0448.jpg;875.316047668457;18.709154701589362;17.552410726874513
gl-0224.jpg;719.3908271789551;19.561154649597313;10.890434709631194
gl-0970.jpg;975.218376159668;18.23978484716207;14.326994616264273
gl-0169.jpg;1015.2264213562012;18.065174490823978;15.861408826310907
gl-1504.jpg;992.0562705993652;18.165440543208806;39.34549025787848
gl-0330.jpg;319.05510330200195;23.092146652924377;20.51451786936329
gl-0547.jpg;1119.2921676635742;17.641368961071432;35.852995461303834
gl-1488.jpg;1062.2112998962402;17.868694436977272;29.68156842111486
gl-1027.jpg;739.7396240234375;19.44001478635062;7.360505894632951
gl-1337.jpg;882.9482727050781;18.671450995743566;13.471509574958617
gl-1306.jpg;607.3289184570312;20.296563999704375;13.77413500465056
gl-0466.jpg;925.8218650817871;18.465529275921774;34.069562951338156
gl-1112.jpg;872.4730339050293;18.72328348052997;8.19345732116173
gl-1464.jpg;1089.2600479125977;17.759487860789218;22.42082621137203
gl-0143.jpg;799.3469352722168;19.103450466703556;27.404313829427764
gl-0263.jpg;873.5031051635742;18.71815907698922;22.744596828565335
gl-0902.jpg;730.6058731079102;19.493972018229663;18.800780204863003
gl-0079.jpg;1019.2910957336426;18.047821305248732;18.37441027493034
gl-0792.jpg;954.0830268859863;18.33494191038605;16.174859883331663
gl-1379.jpg;1142.1692008972168;17.553499158259967;21.644185442617157
gl-0020.jpg;926.1588706970215;18.463948701374157;36.45556142307643
gl-0455.jpg;1259.171817779541;17.129953659290013;19.52833095852779
gl-0707.jpg;310.7676010131836;23.20644625625252;5.718267161735383
gl-1343.jpg;935.4090538024902;18.42078791748886;22.748843607904945
gl-0440.jpg;928.3768348693848;18.45356065591908;22.40847477909594
gl-0276.jpg;761.4824714660645;19.314204500877462;6.643744204146714
gl-1508.jpg;1381.0315856933594;16.7287674938887;44.820306372543854
gl-0021.jpg;962.6498107910156;18.296120310644923;12.93094636824091
gl-0210.jpg;1503.1604347229004;16.36075024860897;38.67981208167541
gl-1101.jpg;926.0854263305664;18.464293110404288;10.199819903258657
gl-0602.jpg;1176.2950553894043;17.42564089421118;30.580361152950644
gl-0246.jpg;1090.5046691894531;17.7545283144024;23.77231738367547
gl-0900.jpg;1274.1856842041016;17.078476395019607;32.77946488264908
gl-1497.jpg;989.2853469848633;18.177587843900618;26.571383091853676
gl-1535.jpg;539.0658226013184;20.81438562940548;13.840822196237099
gl-0389.jpg;1050.287254333496;17.91772265692858;36.25266586797963
gl-1173.jpg;1423.4550819396973;16.59736593616417;22.538535016652958
gl-1189.jpg;883.6046333312988;18.66822376365502;32.15851131633619
gl-0722.jpg;1004.610523223877;18.11082637816702;18.168776728669144
gl-1233.jpg;871.5129737854004;18.72806504245226;4.591684402088248
gl-0089.jpg;1048.7995796203613;17.923878562596755;27.708072421930382
gl-0511.jpg;1318.6185417175293;16.929611825976508;38.5177817361932
gl-0506.jpg;671.4636306762695;19.860578664608845;12.231857107085233
gl-1374.jpg;907.1618041992188;18.553956047850487;19.23032269839743
gl-0080.jpg;600.7687377929688;20.34373035668824;13.15300749450168
gl-1467.jpg;924.6311950683594;18.47111819356686;30.015146076637137
gl-0836.jpg;564.5406150817871;20.61385168776306;12.321985156019508
gl-0025.jpg;515.3770942687988;21.009552482706514;14.463638428320309
gl-0539.jpg;1253.8575057983398;17.14832176814815;46.835365799163554
gl-1481.jpg;923.4835052490234;18.476512181499125;16.66938712689327
gl-1265.jpg;1207.3884544372559;17.312333422394442;14.783638582057023
gl-1563.jpg;1468.53568649292;16.461958562068165;37.50471883393308
gl-0616.jpg;1033.4030418395996;17.988106253031205;15.14426962085301
gl-0292.jpg;1082.2203178405762;17.787646776553665;28.925124997675738
gl-0914.jpg;1015.4576148986816;18.064185601578856;26.48854352427108
gl-0614.jpg;1585.4184226989746;16.12936460441827;38.7952168136969
gl-1325.jpg;883.7562026977539;18.667478859294846;18.792140618199227
gl-1295.jpg;855.220142364502;18.81002439931524;7.921688723889673
gl-1119.jpg;973.3608322143555;18.248064945053326;34.388994371789266
gl-0669.jpg;893.6161193847656;18.619293667219562;17.769263727277092
gl-1309.jpg;1178.3198928833008;17.418171511858343;29.030501422760807
gl-1557.jpg;481.1319274902344;21.30816183610422;19.884008658054626
gl-0807.jpg;929.0374870300293;18.450471225666046;12.788786351540438
gl-0543.jpg;969.2258644104004;18.266553658225444;14.233759142404523
gl-1180.jpg;561.7880516052246;20.635078627006433;9.404914073112508
gl-1193.jpg;1510.324878692627;16.340099845366694;45.02917698099256
gl-0489.jpg;889.6966400146484;18.63838410432109;12.71769865083408
gl-1366.jpg;920.2499008178711;18.491745815563277;23.909024264490625
gl-1249.jpg;886.1261596679688;18.655848031488777;18.110450366079675
gl-1294.jpg;524.1301536560059;20.936412151135983;31.91396908173644
gl-1599.jpg;731.8075141906738;19.48683496363958;27.08583373124813
gl-1245.jpg;1323.9198722839355;16.91218659811046;36.76888535658301
gl-0154.jpg;1171.5590858459473;17.44316164384127;26.293042748969782
gl-0007.jpg;1161.760353088379;17.479638094616835;25.959963978991453
gl-0826.jpg;687.1461982727051;19.760312128212046;10.519743294438712
gl-0881.jpg;981.9158897399902;18.210060728633003;22.792416631912346
gl-0756.jpg;938.7005271911621;18.405532990943648;28.091921354444565
gl-0427.jpg;1749.9241752624512;15.700611298836375;31.4759189920903
gl-0912.jpg;941.1626892089844;18.3941565888734;17.249486809238277
gl-1301.jpg;656.8702850341797;19.956007448177427;23.961702779816477
gl-0449.jpg;1303.6226425170898;16.97928465783281;41.29041903814934
gl-0830.jpg;1120.777988433838;17.635607678510716;28.742880607736396
gl-1473.jpg;1430.2185287475586;16.57677960760671;44.21173324037929
gl-1044.jpg;1056.7584228515625;17.89104642825924;14.742012740041645
gl-0921.jpg;984.6183395385742;18.198124401703296;16.332979140199058
gl-1281.jpg;1271.9365234375;17.0861492267556;38.99996693013961
gl-0822.jpg;1503.0026817321777;16.361206053904848;36.41288324496483
gl-1271.jpg;681.8418121337891;19.793967312056036;20.954112862554183
gl-0990.jpg;1116.2849502563477;17.653052912415408;20.139566686141478
gl-0540.jpg;1495.1655883789062;16.383910677814658;33.63281243310368
gl-0290.jpg;359.4234848022461;22.574739102796965;14.947980351626683
gl-0436.jpg;1015.2633209228516;18.06501664439069;28.95123774960004
gl-0530.jpg;670.0971412658691;19.869425956929366;14.91227085814782
gl-0858.jpg;1106.9062881469727;17.689695062614557;27.714290729923135
gl-1526.jpg;822.8336524963379;18.977683155766393;24.359315830958934
gl-0334.jpg;869.3532295227051;18.738840890648337;12.42897569281078
gl-1400.jpg;681.1125869750977;19.798614547398774;9.225010726811632
gl-0384.jpg;753.0707817077637;19.36244563073036;25.785273996483483
