classe,imagem,mse,psnr,brisque
notumor,no-0779.jpg,8487.3129,8.8431,35.571
notumor,no-0780.jpg,80.8599,29.0535,49.6836
notumor,no-0781.jpg,9534.8815,8.3377,40.6943
notumor,no-0782.jpg,3329.6509,12.9068,48.1082
notumor,no-0783.jpg,3172.5929,13.1167,35.0018
notumor,no-0784.jpg,10727.307,7.8259,15.2219
notumor,no-0785.jpg,4444.2693,11.6528,39.3809
notumor,no-0786.jpg,8453.882,8.8602,47.2522
notumor,no-0787.jpg,2236.8891,14.6344,73.1561
notumor,no-0788.jpg,6713.4651,9.8613,40.1818
notumor,no-0789.jpg,4683.9628,11.4247,41.6399
notumor,no-0790.jpg,8479.8417,8.8469,33.6671
notumor,no-0791.jpg,229.3177,24.5264,87.0994
notumor,no-0792.jpg,8846.5222,8.6631,53.9088
notumor,no-0793.jpg,8144.1385,9.0224,45.5044
notumor,no-0794.jpg,6191.1382,10.2131,31.4781
notumor,no-0795.jpg,5111.4804,11.0453,25.9901
notumor,no-0796.jpg,5268.8054,10.9137,15.201
notumor,no-0797.jpg,2309.2639,14.4961,32.1318
notumor,no-0798.jpg,7726.3748,9.251,38.3517
notumor,no-0799.jpg,3577.9335,12.5945,58.2894
notumor,no-0800.jpg,10724.0355,7.8272,13.9964
notumor,no-0801.jpg,8817.2061,8.6775,46.379
notumor,no-0802.jpg,10001.7749,8.13,46.632
notumor,no-0803.jpg,222.6848,24.6539,45.0748
notumor,no-0804.jpg,9985.2914,8.1372,29.1186
notumor,no-0805.jpg,7470.1535,9.3975,54.9787
notumor,no-0806.jpg,10805.3579,7.7944,8.8476
notumor,no-0807.jpg,6929.3207,9.7239,18.2519
notumor,no-0808.jpg,10292.8598,8.0054,48.4275
notumor,no-0809.jpg,7937.8403,9.1338,45.6613
notumor,no-0810.jpg,8858.7634,8.6571,48.3704
notumor,no-0811.jpg,5009.8415,11.1326,16.7716
notumor,no-0812.jpg,5280.6462,10.9039,30.3388
notumor,no-0813.jpg,5289.6655,10.8965,14.9051
notumor,no-0814.jpg,10602.5064,7.8767,32.5407
notumor,no-0815.jpg,8485.8614,8.8438,67.318
notumor,no-0816.jpg,6404.2642,10.0661,42.3937
notumor,no-0817.jpg,4276.3585,11.8201,47.2458
notumor,no-0818.jpg,9305.8654,8.4432,34.3084
notumor,no-0819.jpg,5508.1549,10.7207,36.6243
notumor,no-0820.jpg,10232.1527,8.0311,52.8838
notumor,no-0821.jpg,2635.6996,13.9218,47.2111
notumor,no-0822.jpg,3003.3521,13.3547,33.6966
notumor,no-0823.jpg,11239.5965,7.6233,21.5612
notumor,no-0824.jpg,2450.9796,14.2374,35.6865
notumor,no-0825.jpg,4343.583,11.7523,35.8181
notumor,no-0826.jpg,3845.4312,12.2814,66.6589
notumor,no-0827.jpg,3620.988,12.5425,22.4435
notumor,no-0828.jpg,6266.6888,10.1604,20.1141
notumor,no-0829.jpg,7875.3892,9.1681,36.921
notumor,no-0830.jpg,3341.2031,12.8918,40.5567
notumor,no-0831.jpg,10861.3215,7.772,21.757
notumor,no-0832.jpg,5077.7519,11.0741,45.746
notumor,no-0833.jpg,5689.7745,10.5799,25.7991
notumor,no-0834.jpg,7647.0642,9.2959,38.7386
notumor,no-0835.jpg,939.5611,18.4016,46.0213
notumor,no-0836.jpg,3295.402,12.9517,50.5955
notumor,no-0837.jpg,7032.9659,9.6594,33.9235
notumor,no-0838.jpg,936.2739,18.4168,34.4539
notumor,no-0839.jpg,5311.5048,10.8786,12.876
notumor,no-0840.jpg,261.9184,23.9491,41.7062
notumor,no-0841.jpg,2431.2258,14.2726,66.1409
notumor,no-0842.jpg,8280.0651,8.9505,69.5906
notumor,no-0843.jpg,1428.4978,16.582,98.6051
notumor,no-0844.jpg,936.2739,18.4168,34.4539
notumor,no-0845.jpg,324.1601,23.0232,54.7837
notumor,no-0846.jpg,11275.1904,7.6096,18.6703
notumor,no-0847.jpg,7044.0694,9.6526,28.5052
notumor,no-0848.jpg,10768.4959,7.8093,51.6501
notumor,no-0849.jpg,6605.2583,9.9319,45.7265
notumor,no-0850.jpg,1350.4164,16.8261,44.5639
notumor,no-0851.jpg,9139.7718,8.5215,41.2522
notumor,no-0852.jpg,8756.6755,8.7074,51.1904
notumor,no-0853.jpg,4960.3084,11.1757,55.0708
notumor,no-0854.jpg,10877.4655,7.7655,43.6307
notumor,no-0855.jpg,7750.992,9.2372,5.7694
notumor,no-0856.jpg,10306.3217,7.9998,36.172
notumor,no-0857.jpg,6248.1969,10.1733,41.1912
notumor,no-0858.jpg,4813.9645,11.3058,43.2945
notumor,no-0859.jpg,7112.2678,9.6107,28.1657
notumor,no-0860.jpg,8537.5556,8.8175,36.4026
notumor,no-0861.jpg,6661.6554,9.895,39.598
notumor,no-0862.jpg,10646.9393,7.8586,35.3
notumor,no-0863.jpg,6144.1097,10.2462,18.2149
notumor,no-0864.jpg,10652.4773,7.8563,41.1973
notumor,no-0865.jpg,7606.027,9.3192,44.7432
notumor,no-0866.jpg,3383.4868,12.8372,33.6792
notumor,no-0867.jpg,6709.3537,9.864,39.9686
notumor,no-0868.jpg,267.0243,23.8653,36.284
notumor,no-0869.jpg,4289.6064,11.8066,55.2466
notumor,no-0870.jpg,10001.7749,8.13,46.632
notumor,no-0871.jpg,14536.7137,6.5061,42.6175
notumor,no-0872.jpg,4549.3303,11.5513,35.8441
notumor,no-0873.jpg,5658.3256,10.6039,44.7659
notumor,no-0874.jpg,3424.0341,12.7854,45.0933
notumor,no-0875.jpg,267.0243,23.8653,36.284
notumor,no-0876.jpg,10741.8395,7.82,13.7261
notumor,no-0877.jpg,1817.0946,15.537,85.6032
notumor,no-0878.jpg,2208.2694,14.6903,44.3234
notumor,no-0879.jpg,10554.5348,7.8964,31.2173
notumor,no-0880.jpg,6528.4046,9.9827,38.7426
notumor,no-0881.jpg,5304.012,10.8848,46.4019
notumor,no-0882.jpg,5711.282,10.5635,30.2152
notumor,no-0883.jpg,7868.9115,9.1717,19.6209
notumor,no-0884.jpg,3020.3854,13.3302,40.5495
notumor,no-0885.jpg,11136.1553,7.6635,33.5107
notumor,no-0886.jpg,7208.6944,9.5522,18.3465
notumor,no-0887.jpg,8097.2453,9.0474,71.8481
notumor,no-0888.jpg,7822.1462,9.1975,18.9932
notumor,no-0889.jpg,6891.3116,9.7478,49.6255
notumor,no-0890.jpg,13160.5383,6.9381,48.7014
notumor,no-0891.jpg,5365.0289,10.8351,45.7719
notumor,no-0892.jpg,6109.0195,10.2711,33.3077
notumor,no-0893.jpg,7277.9106,9.5107,23.3164
notumor,no-0894.jpg,5247.6281,10.9312,47.6455
notumor,no-0895.jpg,4838.186,11.284,47.2385
notumor,no-0896.jpg,6620.6484,9.9218,37.7664
notumor,no-0897.jpg,1973.6429,15.1781,65.3016
notumor,no-0898.jpg,8798.6574,8.6866,46.5612
notumor,no-0899.jpg,7092.2708,9.623,23.2061
notumor,no-0900.jpg,337.8549,22.8435,16.2814
notumor,no-0901.jpg,8045.4089,9.0753,33.428
notumor,no-0902.jpg,8882.375,8.6455,22.1387
notumor,no-0903.jpg,13960.9057,6.6817,37.6176
notumor,no-0904.jpg,4807.2656,11.3118,27.6907
notumor,no-0905.jpg,5257.6671,10.9229,42.8544
notumor,no-0906.jpg,5788.3648,10.5052,29.9098
notumor,no-0907.jpg,2937.9861,13.4503,41.2103
notumor,no-0908.jpg,7792.2699,9.2142,40.3964
notumor,no-0909.jpg,7024.434,9.6647,16.5284
notumor,no-0910.jpg,2267.1253,14.576,32.1898
notumor,no-0911.jpg,7072.3021,9.6352,27.3766
notumor,no-0912.jpg,7477.2091,9.3934,30.3332
notumor,no-0913.jpg,8275.0889,8.9531,18.1702
notumor,no-0914.jpg,4847.5589,11.2756,39.2404
notumor,no-0915.jpg,2051.7526,15.0096,45.8862
notumor,no-0916.jpg,6523.9032,9.9857,35.7105
notumor,no-0917.jpg,6758.9471,9.832,42.2942
notumor,no-0918.jpg,6556.4476,9.9641,40.5233
notumor,no-0919.jpg,295.8974,23.4194,31.541
notumor,no-0920.jpg,8164.7555,9.0114,53.4299
notumor,no-0921.jpg,6260.7763,10.1645,26.6491
notumor,no-0922.jpg,8420.5754,8.8774,30.1526
notumor,no-0923.jpg,6102.7256,10.2756,27.8735
notumor,no-0924.jpg,3124.7632,13.1826,119.5473
notumor,no-0925.jpg,6402.5543,10.0673,16.5739
notumor,no-0926.jpg,6659.5621,9.8963,15.0182
notumor,no-0927.jpg,2468.565,14.2064,30.1335
notumor,no-0928.jpg,3454.6507,12.7468,54.6753
notumor,no-0929.jpg,8793.4937,8.6892,43.0908
notumor,no-0930.jpg,7154.7927,9.5848,47.7438
notumor,no-0931.jpg,715.8687,19.5825,63.784
notumor,no-0932.jpg,5054.816,11.0938,41.9473
notumor,no-0933.jpg,9207.5942,8.4893,48.24
notumor,no-0934.jpg,6663.3294,9.8939,11.3363
notumor,no-0935.jpg,7966.1476,9.1183,37.7672
notumor,no-0936.jpg,5239.9843,10.9375,15.3701
notumor,no-0937.jpg,6895.6749,9.745,47.973
notumor,no-0938.jpg,9353.5855,8.421,36.6436
notumor,no-0939.jpg,691.0294,19.7358,46.6618
notumor,no-0940.jpg,4951.6155,11.1833,29.4204
notumor,no-0941.jpg,7792.859,9.2138,38.128
notumor,no-0942.jpg,6758.0983,9.8326,21.0548
notumor,no-0943.jpg,3483.6037,12.7105,25.9735
notumor,no-0944.jpg,4413.7373,11.6827,52.5824
notumor,no-0945.jpg,2769.7006,13.7065,37.7535
notumor,no-0946.jpg,6448.6738,10.0361,37.479
notumor,no-0947.jpg,4543.0364,11.5573,53.058
notumor,no-0948.jpg,6080.4583,10.2914,32.49
notumor,no-0949.jpg,6849.2546,9.7744,8.8253
notumor,no-0950.jpg,5390.7402,10.8143,34.4157
notumor,no-0951.jpg,130.9776,26.9588,84.5094
notumor,no-0952.jpg,6457.5191,10.0301,39.9868
notumor,no-0953.jpg,6773.3159,9.8228,37.2579
notumor,no-0954.jpg,3359.3048,12.8683,36.5027
notumor,no-0955.jpg,2851.9226,13.5794,42.9228
notumor,no-0956.jpg,5250.7651,10.9286,33.9876
notumor,no-0957.jpg,3262.0224,12.9959,25.102
notumor,no-0958.jpg,6687.4147,9.8782,34.3968
notumor,no-0959.jpg,4551.855,11.5489,49.971
notumor,no-0960.jpg,10784.0486,7.803,9.3554
notumor,no-0961.jpg,2855.0271,13.5747,32.1879
notumor,no-0962.jpg,3571.6987,12.6021,65.4741
notumor,no-0963.jpg,940.6018,18.3967,54.5603
notumor,no-0964.jpg,8361.232,8.9081,51.1244
notumor,no-0965.jpg,4807.8673,11.3113,31.1272
notumor,no-0966.jpg,691.0294,19.7358,46.6618
notumor,no-0967.jpg,7303.6842,9.4954,32.1829
notumor,no-0968.jpg,6587.5552,9.9436,45.5036
notumor,no-0969.jpg,10010.2756,8.1263,26.263
notumor,no-0970.jpg,7111.117,9.6114,27.6035
notumor,no-0971.jpg,11025.3207,7.7069,45.6626
notumor,no-0972.jpg,4272.3251,11.8242,49.1204
notumor,no-0973.jpg,6864.6188,9.7646,47.2635
notumor,no-0974.jpg,13559.409,6.8084,60.0836
notumor,no-0975.jpg,5652.8789,10.6081,22.5069
notumor,no-0976.jpg,6605.4697,9.9318,31.1184
notumor,no-0977.jpg,5745.3824,10.5376,91.4435
notumor,no-0978.jpg,5851.4758,10.4581,32.2046
notumor,no-0979.jpg,48.4696,31.2761,42.6064
notumor,no-0980.jpg,13998.1437,6.6701,33.8718
notumor,no-0981.jpg,139.457,26.6864,77.8543
notumor,no-0982.jpg,7836.8057,9.1894,30.086
notumor,no-0983.jpg,10674.4765,7.8473,24.7586
notumor,no-0984.jpg,8735.2949,8.718,33.048
notumor,no-0985.jpg,8202.5967,8.9913,74.5541
notumor,no-0986.jpg,2345.5742,14.4283,37.0857
notumor,no-0987.jpg,4974.0458,11.1637,30.9262
notumor,no-0988.jpg,9684.1502,8.2702,36.6526
notumor,no-0989.jpg,4518.7177,11.5807,50.6233
notumor,no-0990.jpg,2236.2992,14.6355,32.4553
notumor,no-0991.jpg,199.4236,25.133,58.2457
notumor,no-0992.jpg,6790.5942,9.8117,51.7852
notumor,no-0993.jpg,11719.0752,7.4419,31.5122
notumor,no-0994.jpg,8387.1275,8.8947,24.0484
notumor,no-0995.jpg,7177.8982,9.5708,60.1532
notumor,no-0996.jpg,7069.1364,9.6371,21.0994
notumor,no-0997.jpg,8342.2427,8.918,28.8313
notumor,no-0998.jpg,8965.3484,8.6051,35.8648
notumor,no-0999.jpg,6762.3982,9.8298,48.7475
notumor,no-1000.jpg,7704.8318,9.2632,35.7288
notumor,no-1001.jpg,196.2604,25.2025,54.496
notumor,no-1002.jpg,10316.6925,7.9954,42.3283
notumor,no-1003.jpg,10418.933,7.9526,30.3584
notumor,no-1004.jpg,10044.6714,8.1114,51.0686
notumor,no-1005.jpg,999.3048,18.1338,44.4821
notumor,no-1006.jpg,5350.0813,10.8472,32.319
notumor,no-1007.jpg,7111.117,9.6114,27.6035
notumor,no-1008.jpg,13986.3602,6.6738,37.6439
notumor,no-1009.jpg,5360.485,10.8388,47.8458
notumor,no-1010.jpg,5215.7907,10.9576,31.4772
notumor,no-1011.jpg,5635.6898,10.6213,33.8094
notumor,no-1012.jpg,4972.8659,11.1647,29.508
notumor,no-1013.jpg,5350.3436,10.847,7.734
notumor,no-1014.jpg,10829.5067,7.7847,24.1174
notumor,no-1015.jpg,7806.9126,9.206,50.7564
notumor,no-1016.jpg,3494.1424,12.6974,51.959
notumor,no-1017.jpg,3933.273,12.1833,33.1525
notumor,no-1018.jpg,6785.5294,9.815,51.4629
notumor,no-1019.jpg,6007.109,10.3441,44.1554
notumor,no-1020.jpg,5851.4758,10.4581,32.2046
notumor,no-1021.jpg,11395.2196,7.5636,58.7487
notumor,no-1022.jpg,1508.2366,16.3461,77.9505
notumor,no-1023.jpg,6405.4083,10.0653,44.0971
notumor,no-1024.jpg,9310.9401,8.4409,15.0857
notumor,no-1025.jpg,10465.8103,7.9331,36.309
notumor,no-1026.jpg,6392.1345,10.0743,18.0671
notumor,no-1027.jpg,68.4651,29.7761,33.8162
notumor,no-1028.jpg,1915.5575,15.3079,38.6923
notumor,no-1029.jpg,14369.2329,6.5565,47.1147
notumor,no-1030.jpg,3644.1213,12.5149,49.8908
notumor,no-1031.jpg,5239.9843,10.9375,15.3701
notumor,no-1032.jpg,4843.9713,11.2788,41.6807
notumor,no-1033.jpg,65.7788,29.9499,48.6726
notumor,no-1034.jpg,3353.2047,12.8762,48.8032
notumor,no-1035.jpg,5540.1942,10.6956,30.7024
notumor,no-1036.jpg,7665.092,9.2856,42.1901
notumor,no-1037.jpg,261.9184,23.9491,41.7062
notumor,no-1038.jpg,14593.4708,6.4892,43.3694
notumor,no-1039.jpg,46.1914,31.4852,43.8452
notumor,no-1040.jpg,6316.3656,10.1261,28.3449
notumor,no-1041.jpg,6751.8739,9.8366,51.469
notumor,no-1042.jpg,4319.5707,11.7764,38.8732
notumor,no-1043.jpg,936.2739,18.4168,34.4539
notumor,no-1044.jpg,3300.8974,12.9445,48.6277
notumor,no-1045.jpg,10650.4367,7.8571,41.867
notumor,no-1046.jpg,6005.3907,10.3454,43.872
notumor,no-1047.jpg,7182.0563,9.5683,44.7697
notumor,no-1048.jpg,2613.7352,13.9582,26.6623
notumor,no-1049.jpg,5184.3446,10.9839,27.9299
notumor,no-1050.jpg,4887.7669,11.2397,27.6513
notumor,no-1051.jpg,7034.1691,9.6587,20.3745
notumor,no-1052.jpg,8889.124,8.6422,21.3401
notumor,no-1053.jpg,3256.974,13.0027,46.3798
notumor,no-1054.jpg,3908.1175,12.2111,35.5598
notumor,no-1055.jpg,4740.253,11.3728,24.7846
notumor,no-1056.jpg,3241.9668,13.0227,37.5386
notumor,no-1057.jpg,11880.712,7.3824,29.5686
notumor,no-1058.jpg,14503.5053,6.5161,41.5323
notumor,no-1059.jpg,267.0243,23.8653,36.284
notumor,no-1060.jpg,2950.5836,13.4317,47.4909
notumor,no-1061.jpg,8471.1362,8.8514,23.7796
notumor,no-1062.jpg,5304.5112,10.8843,47.1296
notumor,no-1063.jpg,5788.3648,10.5052,29.9098
notumor,no-1064.jpg,7388.8609,9.445,43.7937
notumor,no-1065.jpg,4635.0291,11.4703,18.6245
notumor,no-1066.jpg,6661.6554,9.895,39.598
notumor,no-1067.jpg,5805.1149,10.4927,13.9273
notumor,no-1068.jpg,6302.3435,10.1358,31.8944
notumor,no-1069.jpg,8369.8787,8.9036,29.8386
notumor,no-1070.jpg,5658.3256,10.6039,44.7659
notumor,no-1071.jpg,8458.8266,8.8577,33.1434
notumor,no-1072.jpg,1046.2657,17.9344,45.6609
notumor,no-1073.jpg,10945.0794,7.7386,11.9333
notumor,no-1074.jpg,5131.1981,11.0286,49.8848
notumor,no-1075.jpg,222.6848,24.6539,45.0748
notumor,no-1076.jpg,13780.9141,6.738,46.8733
notumor,no-1077.jpg,14179.3355,6.6142,43.141
notumor,no-1078.jpg,9367.4448,8.4146,41.0757
notumor,no-1079.jpg,5274.6397,10.9089,16.5146
notumor,no-1080.jpg,6779.5086,9.8188,43.8825
notumor,no-1081.jpg,10632.5452,7.8644,41.4857
notumor,no-1082.jpg,8071.0905,9.0615,36.2425
notumor,no-1083.jpg,2127.8099,14.8515,45.1737
notumor,no-1084.jpg,6760.7959,9.8308,24.7844
notumor,no-1085.jpg,7905.1188,9.1517,40.8549
notumor,no-1086.jpg,3680.616,12.4716,50.0528
notumor,no-1087.jpg,6486.4658,10.0107,37.0964
notumor,no-1088.jpg,5711.1221,10.5636,32.0374
notumor,no-1089.jpg,8146.2303,9.0212,42.3989
notumor,no-1090.jpg,10631.3823,7.8649,41.2417
notumor,no-1091.jpg,9844.9984,8.1986,48.0507
notumor,no-1092.jpg,5758.7096,10.5276,31.1281
notumor,no-1093.jpg,14221.472,6.6014,43.5743
notumor,no-1094.jpg,6980.3708,9.692,23.7743
notumor,no-1095.jpg,3727.9438,12.4161,52.6559
notumor,no-1096.jpg,5673.119,10.5926,43.9701
notumor,no-1097.jpg,8056.0057,9.0696,36.5314
notumor,no-1098.jpg,7482.9402,9.3901,31.1055
notumor,no-1099.jpg,6707.8582,9.865,54.7886
notumor,no-1100.jpg,8184.9866,9.0006,44.4329
notumor,no-1101.jpg,6798.4863,9.8067,54.0636
notumor,no-1102.jpg,13752.1646,6.7471,73.0783
notumor,no-1103.jpg,8890.1086,8.6417,23.6423
notumor,no-1104.jpg,5874.4707,10.4411,41.7863
notumor,no-1105.jpg,4490.7252,11.6076,52.529
notumor,no-1106.jpg,4580.5603,11.5216,54.6695
notumor,no-1107.jpg,8010.5473,9.0942,19.9208
notumor,no-1108.jpg,4128.2684,11.9731,33.4454
notumor,no-1109.jpg,2199.0148,14.7085,77.5558
notumor,no-1110.jpg,7914.4018,9.1466,30.6145
notumor,no-1111.jpg,5184.0247,10.9841,40.7032
notumor,no-1112.jpg,5753.6913,10.5313,92.9623
notumor,no-1113.jpg,6194.4958,10.2107,30.3666
notumor,no-1114.jpg,8287.3276,8.9467,34.3163
notumor,no-1115.jpg,4351.3233,11.7446,47.6692
notumor,no-1116.jpg,6110.5954,10.27,42.4989
notumor,no-1117.jpg,7561.1946,9.3449,46.7457
notumor,no-1118.jpg,7438.9273,9.4157,44.1136
notumor,no-1119.jpg,3771.7773,12.3653,51.5214
notumor,no-1120.jpg,222.6848,24.6539,45.0748
notumor,no-1121.jpg,7721.6369,9.2537,65.4387
notumor,no-1122.jpg,883.1231,18.6706,43.9106
notumor,no-1123.jpg,6302.3435,10.1358,31.8944
notumor,no-1124.jpg,9624.9124,8.2968,36.8187
notumor,no-1125.jpg,10636.8628,7.8627,43.6714
notumor,no-1126.jpg,5352.7557,10.845,9.7558
notumor,no-1127.jpg,2367.4974,14.3879,5.2782
notumor,no-1128.jpg,6535.5624,9.978,37.0443
notumor,no-1129.jpg,3862.2455,12.2624,33.3504
notumor,no-1130.jpg,2613.7352,13.9582,26.6623
notumor,no-1131.jpg,2006.5272,15.1064,38.4543
notumor,no-1132.jpg,4791.8315,11.3258,25.3493
notumor,no-1133.jpg,9207.3726,8.4894,46.4228
notumor,no-1134.jpg,2739.2227,13.7545,34.3708
notumor,no-1135.jpg,7713.3513,9.2584,45.8645
notumor,no-1136.jpg,9849.6224,8.1966,43.3371
notumor,no-1137.jpg,5304.8872,10.884,23.5607
notumor,no-1138.jpg,3414.2785,12.7978,45.6524
notumor,no-1139.jpg,10640.9203,7.861,30.4297
notumor,no-1140.jpg,4742.1515,11.371,50.5443
notumor,no-1141.jpg,8605.3895,8.7831,51.603
notumor,no-1142.jpg,372.9564,22.4142,62.0277
notumor,no-1143.jpg,5780.5852,10.5111,30.6406
notumor,no-1144.jpg,10017.4917,8.1232,29.4133
notumor,no-1145.jpg,1303.6989,16.979,41.9033
notumor,no-1146.jpg,80.6301,29.0658,49.3993
notumor,no-1147.jpg,5143.9913,11.0178,50.2485
notumor,no-1148.jpg,4907.513,11.2222,40.8651
notumor,no-1149.jpg,3013.9853,13.3394,31.1152
notumor,no-1150.jpg,7829.4803,9.1935,39.7407
notumor,no-1151.jpg,624.1316,20.178,60.4131
notumor,no-1152.jpg,12131.3442,7.2917,27.6343
notumor,no-1153.jpg,7638.1661,9.3009,32.2302
notumor,no-1154.jpg,2651.7153,13.8955,49.2502
notumor,no-1155.jpg,4851.2959,11.2722,41.8228
notumor,no-1156.jpg,2149.602,14.8072,69.0049
notumor,no-1157.jpg,5818.5033,10.4827,44.5632
notumor,no-1158.jpg,10829.5067,7.7847,24.1174
notumor,no-1159.jpg,10753.6508,7.8152,14.846
notumor,no-1160.jpg,8420.5754,8.8774,30.1526
notumor,no-1161.jpg,9289.1391,8.451,12.7104
notumor,no-1162.jpg,7594.615,9.3257,39.2989
notumor,no-1163.jpg,7069.1364,9.6371,21.0994
notumor,no-1164.jpg,4860.2461,11.2642,38.8729
notumor,no-1165.jpg,3785.4148,12.3497,37.8865
notumor,no-1166.jpg,3409.0665,12.8044,46.0859
notumor,no-1167.jpg,8912.8707,8.6306,35.1976
notumor,no-1168.jpg,15003.5646,6.3689,48.2539
notumor,no-1169.jpg,12299.8539,7.2318,28.0933
notumor,no-1170.jpg,5646.551,10.613,20.8504
notumor,no-1171.jpg,10749.6031,7.8169,11.2869
notumor,no-1172.jpg,2830.3978,13.6123,33.7091
notumor,no-1173.jpg,7927.1053,9.1397,43.7416
notumor,no-1174.jpg,7268.0439,9.5166,43.4593
notumor,no-1175.jpg,14543.1221,6.5042,40.6182
notumor,no-1176.jpg,7334.2012,9.4773,27.213
notumor,no-1177.jpg,6582.9881,9.9466,32.2934
notumor,no-1178.jpg,5635.9052,10.6212,20.2578
notumor,no-1179.jpg,10648.9311,7.8577,43.0434
notumor,no-1180.jpg,1050.2739,17.9178,46.2722
notumor,no-1181.jpg,8371.3514,8.9028,13.3714
notumor,no-1182.jpg,3869.7463,12.254,48.0349
notumor,no-1183.jpg,7970.7018,9.1158,51.6295
notumor,no-1184.jpg,12369.738,7.2072,41.7305
notumor,no-1185.jpg,7736.6883,9.2453,37.9867
notumor,no-1186.jpg,6450.7743,10.0347,18.746
notumor,no-1187.jpg,8913.4432,8.6303,26.5571
notumor,no-1188.jpg,3372.4625,12.8513,29.312
notumor,no-1189.jpg,5295.3529,10.8919,23.748
notumor,no-1190.jpg,67.1025,29.8634,43.9314
notumor,no-1191.jpg,3634.5498,12.5263,65.6378
notumor,no-1192.jpg,3139.5972,13.1621,102.4824
notumor,no-1193.jpg,6694.2011,9.8738,39.663
notumor,no-1194.jpg,8831.8265,8.6703,27.8838
notumor,no-1195.jpg,4868.8594,11.2565,39.0001
notumor,no-1196.jpg,7087.4721,9.6259,25.6091
notumor,no-1197.jpg,7792.5714,9.214,69.9009
notumor,no-1198.jpg,5204.5801,10.9669,45.9853
notumor,no-1199.jpg,9632.4098,8.2935,36.7733
notumor,no-1200.jpg,1866.3534,15.4209,41.1001
notumor,no-1201.jpg,10413.4792,7.9548,56.3299
notumor,no-1202.jpg,7661.6799,9.2876,33.5842
notumor,no-1203.jpg,7703.3741,9.264,26.3407
notumor,no-1204.jpg,5970.8461,10.3704,63.9008
notumor,no-1205.jpg,9241.0951,8.4736,40.2675
notumor,no-1206.jpg,9880.828,8.1829,50.2363
notumor,no-1207.jpg,6770.4161,9.8246,50.464
notumor,no-1208.jpg,8033.4744,9.0818,53.3336
notumor,no-1209.jpg,5737.5423,10.5435,52.3775
notumor,no-1210.jpg,7504.1823,9.3778,44.9728
notumor,no-1211.jpg,10805.3579,7.7944,8.8476
notumor,no-1212.jpg,9107.0281,8.537,47.5588
notumor,no-1213.jpg,9808.5728,8.2147,57.7528
notumor,no-1214.jpg,7485.4041,9.3887,31.4669
notumor,no-1215.jpg,85.7398,28.799,34.7938
notumor,no-1216.jpg,4076.7032,12.0277,37.9972
notumor,no-1217.jpg,10012.5602,8.1254,43.521
notumor,no-1218.jpg,5753.4129,10.5315,30.2194
notumor,no-1219.jpg,6746.2192,9.8402,54.8314
notumor,no-1220.jpg,8883.4825,8.645,20.1564
notumor,no-1221.jpg,9531.6942,8.3391,29.6839
notumor,no-1222.jpg,10751.6695,7.816,15.398
notumor,no-1223.jpg,3682.458,12.4694,48.1643
notumor,no-1224.jpg,6828.769,9.7874,41.1872
notumor,no-1225.jpg,7334.6107,9.477,24.2606
notumor,no-1226.jpg,5366.2804,10.8341,33.8783
notumor,no-1227.jpg,7745.1846,9.2405,40.0037
notumor,no-1228.jpg,3926.4699,12.1908,30.8528
notumor,no-1229.jpg,8800.9845,8.6855,25.891
notumor,no-1230.jpg,8858.7634,8.6571,48.3704
